hub,degree_centrality,betweenness_centrality,in_degree,out_degree,clustering_coefficient,source_delay,destination_delay,source_sla_breaches,destination_sla_breaches,total_delay_contribution,total_sla_breaches,norm_betweenness,norm_degree,norm_delay,norm_sla,bottleneck_score
Kushinagar_JiswlDPP_D (Uttar Pradesh),0.0018292682926829267,5.580440185121802e-06,1,2,0.3333333333333333,211.0,379.0,6.0,6.0,590.0,12.0,2.3415694134836936e-05,0.02197802197802198,0.00013421287952197243,0.0003216382106194216,0.005584499938926094
Padrauna_BawliDPPP_D (Uttar Pradesh),0.0024390243902439024,0.00041183648566198904,2,2,0.3333333333333333,605.0,397.0,27.0,10.0,1002.0,37.0,0.001728078227150966,0.03296703296703296,0.00016172318119513296,0.00099171781607655,0.009035774088971342
Kushinagar_KasyaDPP_D (Uttar Pradesh),0.0018292682926829267,0.0,2,1,0.0,287.0,306.0,6.0,7.0,593.0,13.0,0.0,0.02197802197802198,0.00013441319725260225,0.0003484413948377067,0.005580375003044302
LakhimpurN_SashPhkn_D (Assam),0.0018292682926829267,0.0008162323844104822,2,1,0.0,1275.0,220.0,24.0,4.0,1495.0,28.0,0.0034249355287888157,0.02197802197802198,0.00019464206159529833,0.0007504891581119837,0.006854466818697202
Lakhimpur_Maheva_D (Uttar Pradesh),0.0012195121951219512,1.4881173826991473e-06,1,1,0.0,954.0,2674.0,40.0,59.0,3628.0,99.0,6.244185102623183e-06,0.010989010989010988,0.00033706796807309296,0.002653515237610228,0.003231732489698473
Tura_Sracmplx_D (Meghalaya),0.0012195121951219512,0.0036451435289215615,1,1,0.0,8776.0,281.0,72.0,4.0,9057.0,76.0,0.015295131408875487,0.010989010989010988,0.0006995762879361718,0.00203704200058967,0.008580999112431662
Lalgola_KrsprDPP_D (West Bengal),0.0012195121951219512,0.0,1,1,1.0,1594.0,1247.0,48.0,44.0,2841.0,92.0,0.0,0.010989010989010988,0.00028451795007120625,0.002465892948082232,0.003188266176982883
Ragunthgnj_GopalDPP_D (West Bengal),0.0018292682926829267,0.0008154883257191327,2,1,0.3333333333333333,905.0,1947.0,32.0,53.0,2852.0,85.0,0.003421813436237504,0.02197802197802198,0.0002852524484168489,0.002278270658554236,0.007105193908075969
Lalru_OnkarDPP_D (Punjab),0.0012195121951219512,0.0,1,1,1.0,440.0,908.0,19.0,43.0,1348.0,62.0,0.0,0.010989010989010988,0.00018482649279443766,0.0016617974215336782,0.003042728983681408
Latur_Srnwsngr_D (Maharashtra),0.0012195121951219512,0.0,1,1,1.0,867.0,3351.0,27.0,46.0,4218.0,73.0,0.0,0.010989010989010988,0.0003764637884302889,0.0019566324479348145,0.003134863561550541
Udgir_NlgaonRd_D (Maharashtra),0.0024390243902439024,0.0008162323844104822,2,2,0.6666666666666666,1182.0,1535.0,22.0,37.0,2717.0,59.0,0.0034249355287888157,0.03296703296703296,0.0002762381505385075,0.0015813878688788227,0.009746753394800778
Likabali_ZoomCDPP_D (Arunachal Pradesh),0.0006097560975609756,0.0,0,1,0.0,876.0,0.0,16.0,0.0,876.0,16.0,0.0,0.0,0.00015330983650868097,0.0004288509474925621,0.00010265510125105455
Pasighat_MissonRd_D (Arunachal Pradesh),0.0018292682926829267,0.0024420006250093006,2,1,0.0,2068.0,1138.0,10.0,20.0,3206.0,30.0,0.010246707753404643,0.02197802197802198,0.00030888994063116645,0.0008040955265485539,0.009278690022337195
Limbdi_Busstand_D (Gujarat),0.0012195121951219512,7.440586913495736e-07,1,1,0.0,1198.0,141.0,39.0,5.0,1339.0,44.0,3.1220925513115916e-06,0.010989010989010988,0.00018422553960254824,0.0011793401056045458,0.002971302880387025
Botad_DC (Gujarat),0.0006097560975609756,0.0,1,0,0.0,0.0,1198.0,0.0,39.0,1198.0,39.0,0.0,0.0,0.0001748106062629472,0.00104532418451312,0.00020050127924270482
Loha_SivjiCWK_D (Maharashtra),0.0012195121951219512,0.003248188217086564,1,1,0.0,726.0,794.0,32.0,30.0,1520.0,62.0,0.013629495032750754,0.010989010989010988,0.00019631137601721342,0.0016617974215336782,0.007815923465949866
Mumbai_Chndivli_PC (Maharashtra),0.0024390243902439024,0.0005264215241298233,3,1,0.0,10951.0,4613.0,282.0,162.0,15564.0,444.0,0.002208880480052951,0.03296703296703296,0.0011340654456722288,0.011900613792918598,0.01108347484013262
Lucknow_Hub (Uttar Pradesh),0.0012195121951219512,0.0,0,2,0.0,518.0,0.0,12.0,0.0,518.0,12.0,0.0,0.010989010989010988,0.00012940525398685702,0.0003216382106194216,0.0028278497923423743
Lucknow_Aliganj (Uttar Pradesh),0.0006097560975609756,0.0,1,0,0.0,0.0,41.0,0.0,2.0,41.0,2.0,0.0,0.0,9.755473481671729e-05,5.360636843657026e-05,3.242963896966486e-05
Lucknow_Indira Nagar (Uttar Pradesh),0.0006097560975609756,0.0,1,0,0.0,0.0,477.0,0.0,10.0,477.0,10.0,0.0,0.0,0.00012666757833491626,0.0002680318421828513,7.187167091115675e-05
Ludhiana_DC (Punjab),0.0006097560975609756,0.0,0,1,0.0,18.0,0.0,2.0,0.0,18.0,2.0,0.0,0.0,9.60189655485554e-05,5.360636843657026e-05,3.204569665262439e-05
Ludhiana_GillChwk_DC (Punjab),0.0018292682926829267,0.0,0,3,1.0,765.0,0.0,48.0,0.0,765.0,48.0,0.0,0.02197802197802198,0.000145898080475378,0.0012865528424776864,0.005723962940995992
Mandi_Gobindgarh_DC (Punjab),0.0024390243902439024,0.0,2,2,1.0,42.0,176.0,3.0,8.0,218.0,11.0,0.0,0.03296703296703296,0.00010937348092387605,0.00029483502640113645,0.00831332686594938
Nawanshahr_DC (Punjab),0.0018292682926829267,0.00040997633893361505,1,2,1.0,230.0,886.0,12.0,13.0,1116.0,25.0,0.0017202729957726869,0.02197802197802198,0.00016933525495906575,0.0006700796054571283,0.006239446797584271
SirhindFatehgarh_DC (Punjab),0.0012195121951219512,0.00040997633893361505,1,1,1.0,70.0,131.0,5.0,6.0,201.0,11.0,0.0017202729957726869,0.010989010989010988,0.0001082383471169738,0.00029483502640113645,0.0034206331365126013
Nellore_DC (Andhra Pradesh),0.0012195121951219512,0.0,1,1,1.0,30387.0,4399.0,236.0,97.0,34786.0,333.0,0.0,0.010989010989010988,0.0024175679183942957,0.008925460344688949,0.004690463778554663
Pondicherry_Vasanthm_I (Pondicherry),0.003048780487804878,0.007314840994657659,2,3,0.0,1274.0,8270.0,32.0,138.0,9544.0,170.0,0.030693291871944257,0.04395604395604395,0.0007320945328750776,0.004556541317108472,0.02259816797497652
Vuyyuru_BhogdDPP_D (Andhra Pradesh),0.0018292682926829267,0.0,2,1,1.0,517.0,323.0,4.0,8.0,840.0,12.0,0.0,0.02197802197802198,0.00015090602374112324,0.0003216382106194216,0.005580477732033689
Pavagada_PnukndRD_D (Karnataka),0.0012195121951219512,0.0004062560454768672,1,1,0.0,3311.0,371.0,88.0,32.0,3682.0,120.0,0.0017046625330161289,0.010989010989010988,0.0003406736872244296,0.0032163821061942156,0.003911510371543632
Madhepura_Krishnpr_D (Bihar),0.0024390243902439024,0.0004096043095879403,2,2,0.6666666666666666,1358.0,1151.0,26.0,21.0,2509.0,47.0,0.001718711949497031,0.03296703296703296,0.000262349454548174,0.001259749658259401,0.009097857236458154
Saharsa_Gangjala_D (Bihar),0.0036585365853658534,0.0004062560454768672,3,3,0.6666666666666666,1908.0,5372.0,24.0,46.0,7280.0,70.0,0.0017046625330161289,0.054945054945054944,0.0005809214188264479,0.0018762228952799592,0.014759559411817988
Triveninganj_Central_D_1 (Bihar),0.0018292682926829267,0.0004055119867855176,2,1,0.6666666666666666,9060.0,1408.0,83.0,27.0,10468.0,110.0,0.0017015404404648173,0.02197802197802198,0.0007937923939090589,0.0029483502640113646,0.00673074528674715
Madhubani_Bardivan_D (Bihar),0.0012195121951219512,0.00041034836827928987,1,1,1.0,764.0,5684.0,25.0,88.0,6448.0,113.0,0.0017218340420483427,0.010989010989010988,0.000525366634865114,0.0030287598166662197,0.003935550293185879
Madnapalle_PngnrRd_D (Andhra Pradesh),0.0006097560975609756,0.0,0,1,0.0,74.0,0.0,2.0,0.0,74.0,2.0,0.0,0.0,9.975822985364518e-05,5.360636843657026e-05,3.2980512728896835e-05
Palamaner_Lakshmi_D (Andhra Pradesh),0.0006097560975609756,0.0,1,0,0.0,0.0,74.0,0.0,2.0,74.0,2.0,0.0,0.0,9.975822985364518e-05,5.360636843657026e-05,3.2980512728896835e-05
Sivakasi_Msstreet_DC (Tamil Nadu),0.0012195121951219512,2.790220092560901e-05,1,1,0.0,971.0,1508.0,34.0,51.0,2479.0,85.0,0.00011707847067418468,0.010989010989010988,0.0002603462772418759,0.002278270658554236,0.003195057380082316
Mahad_Govndsgr_D (Maharashtra),0.0012195121951219512,3.720293456747868e-07,1,1,1.0,5178.0,2962.0,112.0,119.0,8140.0,231.0,1.5610462756557958e-06,0.010989010989010988,0.0006383458349403266,0.006191535554423865,0.003836115905347888
Pen_BljiMrkt_D (Maharashtra),0.0012195121951219512,3.720293456747868e-07,1,1,1.0,1821.0,5178.0,70.0,112.0,6999.0,182.0,1.5610462756557958e-06,0.010989010989010988,0.0005621583247241224,0.004878179527727894,0.0036200656237894415
Parkal_AmbedDPP_D (Telangana),0.0006097560975609756,0.0,1,0,0.0,0.0,113.0,0.0,3.0,113.0,3.0,0.0,0.0,0.00010236236035183272,8.04095526548554e-05,3.765202298618649e-05
Maharajapuram_Krsnakcl_D (Tamil Nadu),0.0012195121951219512,4.464352148097442e-06,1,1,0.0,1355.0,54.0,44.0,6.0,1409.0,50.0,1.8732555307869552e-05,0.010989010989010988,0.00018889961998391048,0.0013401592109142566,0.0030020579282436176
Durg_Bhilai_DC (Chhattisgarh),0.0006097560975609756,0.0,1,0,0.0,0.0,818.0,0.0,1.0,818.0,1.0,0.0,0.0,0.00014943702704983797,2.680318421828513e-05,4.137973439520226e-05
Yellandu_Sudimala_D (Telangana),0.0012195121951219512,0.001221744371196,1,1,0.0,1552.0,-323.0,46.0,0.0,1229.0,46.0,0.005126475969253634,0.010989010989010988,0.00017688055614612189,0.001232946474041116,0.004770681446634217
Maihar_MngalDPP_D (Madhya Pradesh),0.0018292682926829267,0.0,1,2,1.0,1622.0,617.0,8.0,5.0,2239.0,13.0,0.0,0.02197802197802198,0.0002443208587914911,0.0003484413948377067,0.005607851918429024
Rewa_Dc (Madhya Pradesh),0.0018292682926829267,0.0012276968407267965,2,1,1.0,239.0,1144.0,4.0,9.0,1383.0,13.0,0.005151452709664126,0.02197802197802198,0.00018716353298511878,0.0003484413948377067,0.007396571035359875
Mainaguri_MilpaDPP_D (West Bengal),0.0006097560975609756,0.0,0,1,0.0,438.0,0.0,23.0,0.0,438.0,23.0,0.0,0.0,0.00012406344783672874,0.000616473237020558,0.0001234868475122659
Mathabhang_Pshimpra_D (West Bengal),0.0012195121951219512,1.1160880370243606e-06,1,1,0.0,531.0,438.0,15.0,23.0,969.0,38.0,4.683138826967388e-06,0.010989010989010988,0.00015951968615820507,0.001018521000294835,0.0029415499174259624
Shikohabad_Katrmira_D (Uttar Pradesh),0.0012195121951219512,0.00041034836827928987,1,1,1.0,366.0,1234.0,15.0,19.0,1600.0,34.0,0.0017218340420483427,0.010989010989010988,0.0002016531821673417,0.0009113082634216945,0.0035370041970247566
Majalgaon_SmbjiCwk_D (Maharashtra),0.0006097560975609756,0.0,0,1,0.0,9536.0,0.0,14.0,0.0,9536.0,14.0,0.0,0.0,0.0007315603522600648,0.00037524457905599185,0.00023917677492341498
Makrana_Mwalibad_D (Rajasthan),0.0018292682926829267,0.0016309766514382654,1,2,0.3333333333333333,1810.0,114.0,29.0,6.0,1924.0,35.0,0.006843626872475008,0.02197802197802198,0.00022328749707536114,0.0009381114476399796,0.008086313491286586
Malappuram_Munduprm_D (Kerala),0.0018292682926829267,8.928704296194885e-06,1,2,0.0,95.0,122.0,6.0,11.0,217.0,17.0,3.7465110615739104e-05,0.02197802197802198,0.00010930670834699945,0.00045565413171084725,0.00560329308006438
Printhlmna_EmsPnmbi_D (Kerala),0.0012195121951219512,3.3482641110730813e-06,1,1,0.0,122.0,86.0,4.0,6.0,208.0,10.0,1.4049416480902161e-05,0.010989010989010988,0.00010870575515511002,0.0002680318421828513,0.0028195512581372676
Thachnttukra_Nattukal_D (Kerala),0.0006097560975609756,0.0,1,0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.541801235666598e-05,0.0,2.3854503089166496e-05
Tirumakudalu_Narasipr_D (Karnataka),0.0012195121951219512,7.440586913495736e-06,1,1,1.0,1862.0,315.0,20.0,18.0,2177.0,38.0,3.1220925513115917e-05,0.010989010989010988,0.00024018095902514174,0.001018521000294835,0.0029710034609828485
Manikchak_Enayetpr_D (West Bengal),0.0012195121951219512,0.0004151847497730621,1,1,0.0,486.0,848.0,22.0,24.0,1334.0,46.0,0.001742127643631868,0.010989010989010988,0.00018389167671816522,0.001232946474041116,0.0035879123128096093
Satana_ThrbadRD_D (Maharashtra),0.0006097560975609756,0.0,1,0,0.0,0.0,169.0,0.0,14.0,169.0,14.0,0.0,0.0,0.0001061016246569225,0.00037524457905599185,8.28120930226294e-05
Malerkotla_DC (Punjab),0.0024390243902439024,0.0008229289126326284,2,2,0.16666666666666666,55.0,90.0,5.0,5.0,145.0,10.0,0.00345303436175062,0.03296703296703296,0.00010449908281188401,0.0002680318421828513,0.009516649815401356
Dhuri_DMComDPP_D (Punjab),0.0006097560975609756,0.0,1,0,0.0,0.0,18.0,0.0,1.0,18.0,1.0,0.0,0.0,9.60189655485554e-05,2.680318421828513e-05,2.802521901988162e-05
Sangrur_DC (Punjab),0.0006097560975609756,0.0,1,0,0.0,0.0,37.0,0.0,4.0,37.0,4.0,0.0,0.0,9.728764450921087e-05,0.00010721273687314052,4.0403821658273795e-05
Malvan_BllvMarg_D (Maharashtra),0.0012195121951219512,0.0,1,1,0.0,37803.0,2163.0,50.0,68.0,39966.0,118.0,0.0,0.010989010989010988,0.0027634498666151003,0.0031627757377576454,0.003912531574570169
Manamelkudi_TmpleSrt_D (Tamil Nadu),0.0012195121951219512,1.0044792333219243e-05,1,1,0.0,5865.0,730.0,157.0,60.0,6595.0,217.0,4.2148249442706484e-05,0.010989010989010988,0.0005351822036659746,0.005816290975367873,0.003768243831779369
Sivaganga_Wardno3_D (Tamil Nadu),0.0018292682926829267,1.4509144481316686e-05,1,2,0.0,1300.0,5865.0,85.0,157.0,7165.0,242.0,6.088080475057603e-05,0.02197802197802198,0.0005732425724856385,0.006486370580825002,0.006632080006413355
SultnBthry_Kollgpra_D (Kerala),0.003048780487804878,0.0012221164005416748,2,3,0.16666666666666666,14576.0,1878.0,141.0,45.0,16454.0,186.0,0.005128037015529289,0.04395604395604395,0.0011934930390924056,0.004985392264601035,0.013830006043909496
Manapparai_BypassRd_D (Tamil Nadu),0.0006097560975609756,0.0,0,1,0.0,449.0,0.0,16.0,0.0,449.0,16.0,0.0,0.0,0.0001247979461823714,0.0004288509474925621,9.552712866947715e-05
Melur_MduraiRD_D (Tamil Nadu),0.0012195121951219512,2.604205419723508e-06,1,1,0.0,647.0,449.0,26.0,16.0,1096.0,42.0,1.0927323929590571e-05,0.010989010989010988,0.00016799980342153368,0.0011257337371679756,0.0029619373220586835
Mandapeta_Mainrd_D (Andhra Pradesh),0.0024390243902439024,3.720293456747868e-07,2,2,1.0,611.0,1690.0,28.0,21.0,2301.0,49.0,1.5610462756557958e-06,0.03296703296703296,0.00024846075855784055,0.0013133560266959715,0.008501423201598576
Rajpura_DC (Punjab),0.003048780487804878,0.000406628074822542,2,3,0.5,754.0,84.0,21.0,6.0,838.0,27.0,0.0017062235792917849,0.04395604395604395,0.00015077247858737004,0.0007236859738936985,0.011732435257494012
Mandi_PlaceCol_D (Himachal Pradesh),0.0012195121951219512,0.002438280331552553,1,1,0.0,1525.0,510.0,29.0,16.0,2035.0,45.0,0.010231097290648085,0.010989010989010988,0.00023069925310866408,0.001206143289822831,0.006566733105730168
Mandsaur_YashDPP_D (Madhya Pradesh),0.0012195121951219512,0.00041034836827928987,1,1,1.0,351.0,412.0,17.0,19.0,763.0,36.0,0.0017218340420483427,0.010989010989010988,0.0001457645353216248,0.0009649146318582647,0.003531072990578813
Sitamau_Central_DPP_1 (Madhya Pradesh),0.0012195121951219512,0.0004062560454768672,1,1,1.0,1467.0,351.0,30.0,17.0,1818.0,47.0,0.0017046625330161289,0.010989010989010988,0.00021620960392644117,0.001259749658259401,0.003586899483528913
Mandya_Dc (Karnataka),0.0012195121951219512,3.720293456747868e-07,1,1,0.0,-31.0,105.0,0.0,9.0,74.0,9.0,1.5610462756557958e-06,0.010989010989010988,9.975822985364518e-05,0.00024122865796456617,0.0028089229696073225
Chanapatna_Central_D_2 (Karnataka),0.0006097560975609756,0.0,1,0,0.0,0.0,-31.0,0.0,0.0,-31.0,0.0,0.0,0.0,9.274710928160185e-05,0.0,2.318677732040046e-05
Manjeshwar_Central_D_1 (Kerala),0.0012195121951219512,0.00041109242697063945,1,1,0.0,27.0,56.0,2.0,3.0,83.0,5.0,0.0017249561345996543,0.010989010989010988,0.00010035918304553461,0.00013401592109142565,0.0033961795782877237
Moodbidri_MrdiVlge_D (Karnataka),0.0012195121951219512,0.00041034836827928987,1,1,0.0,238.0,131.0,19.0,6.0,369.0,25.0,0.0017218340420483427,0.010989010989010988,0.00011945614003224314,0.0006700796054571283,0.003480270637796297
Surathkal_DC (Karnataka),0.0012195121951219512,4.687569755502314e-05,1,1,1.0,1605.0,56.0,13.0,2.0,1661.0,15.0,0.00019669183073263026,0.010989010989010988,0.00020572630935681446,0.00040204776327427695,0.002927833629839513
Uchila_Busstand_D (Karnataka),0.0018292682926829267,0.0,1,2,0.6666666666666666,210.0,426.0,5.0,10.0,636.0,15.0,0.0,0.02197802197802198,0.0001372844180582962,0.00040204776327427695,0.005589133763511211
Udupi (Karnataka),0.0018292682926829267,0.0005282816708581972,2,1,0.6666666666666666,79.0,147.0,6.0,5.0,226.0,11.0,0.00221668571143123,0.02197802197802198,0.00010990766153888887,0.00029483502640113645,0.006342047662851318
Paranpur_Nijgan_D (West Bengal),0.0018292682926829267,2.604205419723508e-06,1,2,0.3333333333333333,74.0,486.0,9.0,22.0,560.0,31.0,1.0927323929590571e-05,0.02197802197802198,0.00013220970221567436,0.0008308987107668391,0.005656017290049796
Kasaragod_Nullipad_D (Kerala),0.0006097560975609756,0.0,1,0,0.0,0.0,27.0,0.0,2.0,27.0,2.0,0.0,0.0,9.661991874044484e-05,5.360636843657026e-05,3.2195934950596746e-05
Manjhaul_Purbari_D (Bihar),0.0018292682926829267,0.00041072039762496464,1,2,0.3333333333333333,13897.0,775.0,84.0,29.0,14672.0,113.0,0.0017233950883239985,0.02197802197802198,0.0010745043070982986,0.0030287598166662197,0.006820633824693402
Barauni_Wardno10_D (Bihar),0.0006097560975609756,0.0,1,0,0.0,0.0,136.0,0.0,4.0,136.0,4.0,0.0,0.0,0.00010389812961999459,0.00010721273687314052,4.205644293596973e-05
Mannargudi_Vadasari_D (Tamil Nadu),0.0012195121951219512,7.440586913495736e-07,1,1,0.0,1215.0,1824.0,30.0,36.0,3039.0,66.0,3.1220925513115916e-06,0.010989010989010988,0.0002977389202927737,0.0017690101584068186,0.0030881317334799222
Thirukkatupli_Poondi_D (Tamil Nadu),0.0006097560975609756,0.0,1,0,0.0,0.0,1215.0,0.0,30.0,1215.0,30.0,0.0,0.0,0.00017594574006984945,0.0008040955265485539,0.00016460076399974543
Mansa_GreenVly_D (Punjab),0.0012195121951219512,0.0008162323844104822,1,1,0.0,84.0,-265.0,3.0,1.0,-181.0,4.0,0.0034249355287888157,0.010989010989010988,8.273122275011137e-05,0.00010721273687314052,0.003982744898547332
Nabadwip_Srirmpur_D (West Bengal),0.0006097560975609756,0.0,1,0,0.0,0.0,47.0,0.0,3.0,47.0,3.0,0.0,0.0,9.79553702779769e-05,8.04095526548554e-05,3.655027546772253e-05
Manvi_APMCYard_D (Karnataka),0.0012195121951219512,0.0008221848539412789,1,1,0.0,52.0,128.0,4.0,10.0,180.0,14.0,0.0034499122691993085,0.010989010989010988,0.00010683612300256513,0.00037524457905599185,0.004037717759081546
Sindhanur_VasaviNg_D (Karnataka),0.0012195121951219512,0.0004114644563163142,1,1,0.0,130.0,52.0,6.0,4.0,182.0,10.0,0.00172651718087531,0.010989010989010988,0.00010696966815631833,0.0002680318421828513,0.0034184809539256128
Marakkanam_MJRDPP_D (Tamil Nadu),0.0012195121951219512,0.00041034836827928987,1,1,0.0,309.0,94.0,11.0,2.0,403.0,13.0,0.0017218340420483427,0.010989010989010988,0.00012172640764604765,0.0003484413948377067,0.003432592473106835
Mariani_Mainroad_D (Assam),0.0012195121951219512,0.0,1,1,1.0,1415.0,264.0,3.0,6.0,1679.0,9.0,0.0,0.010989010989010988,0.00020692821574059335,0.00024122865796456617,0.0028351690998825803
Vinukonda_Kothapet_D (Andhra Pradesh),0.0012195121951219512,0.001221744371196,1,1,0.0,789.0,949.0,35.0,42.0,1738.0,77.0,0.005126475969253634,0.010989010989010988,0.00021086779777631292,0.0020638451848079553,0.004903813063656791
Marthandam_Nallur_D (Tamil Nadu),0.0006097560975609756,0.0,0,1,0.0,2949.0,0.0,44.0,0.0,2949.0,44.0,0.0,0.0,0.0002917293883738794,0.0011793401056045458,0.0002498333629341517
Masaurhi_Blockrd_D (Bihar),0.0006097560975609756,0.0,0,1,0.0,152.0,0.0,6.0,0.0,152.0,6.0,0.0,0.0,0.00010496649085002024,0.0001608191053097108,5.0364488508961684e-05
Medak_Dwaraka_D (Telangana),0.0012195121951219512,0.0016268843286358428,1,1,0.0,364.0,790.0,26.0,38.0,1154.0,64.0,0.006826455363442795,0.010989010989010988,0.00017187261288037665,0.0017154037899702484,0.005436790846173356
Narsapur_Xroad_D (Telangana),0.0012195121951219512,0.0016227920058334202,1,1,0.0,577.0,364.0,18.0,26.0,941.0,44.0,0.0068092838544105815,0.010989010989010988,0.00015765005400566017,0.0011793401056045458,0.0053468156256385475
Palanpur_DC (Gujarat),0.0018292682926829267,0.00041034836827928987,2,1,0.6666666666666666,210.0,1170.0,19.0,37.0,1380.0,56.0,0.0017218340420483427,0.02197802197802198,0.000186963215254489,0.0015009783162239674,0.006369034960469633
Unjha_DC (Gujarat),0.0012195121951219512,0.0012299290168008453,1,1,0.0,123.0,95.0,11.0,5.0,218.0,16.0,0.005160818987318061,0.010989010989010988,0.00010937348092387605,0.0004288509474925621,0.004645210405168921
Vadnagar_BsstdDPP_D (Gujarat),0.0018292682926829267,0.0,1,2,1.0,1101.0,559.0,36.0,26.0,1660.0,62.0,0.0,0.02197802197802198,0.00020565953677993787,0.0016617974215336782,0.005795189991930531
Metpally_GunjRDPP_D (Telangana),0.0012195121951219512,0.0,1,1,1.0,90.0,152.0,9.0,4.0,242.0,13.0,0.0,0.010989010989010988,0.00011097602276891452,0.0003484413948377067,0.0028272629621706315
Mirik_WardNo3_D (West Bengal),0.0006097560975609756,0.0,0,1,0.0,235.0,0.0,3.0,0.0,235.0,3.0,0.0,0.0,0.0001105086147307783,8.04095526548554e-05,3.968858658092289e-05
